,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
601,0.00129237201580898,0.6392495511426693,0.15105832540511513,0.02855013236414149,0.007540343970960325,0.08130733676631247,0.13195579472501162,0.734344203823832,0.058009728620376545,0.027361582365519655,0.002548371412940568,0.01621274667814202
602,0.0013027363171559374,0.6122966449164355,0.057786043184376606,0.04525067394759715,0.006272292066093087,0.0694427787391144,0.14416526041997094,0.767709886258957,0.05830050602338911,0.027919746923390335,0.0005276049670138849,0.022400862622335378
603,0.001027531266973034,0.5344590004724571,0.33011146209029746,0.038467232389330364,0.006081939995543949,0.08370522769469656,0.07445039069576019,0.7645120574939558,0.0766224320001005,0.025329103780989713,0.0015139153972842313,0.01786788271389496
604,0.0015006341041270811,0.78104765315172,0.14326789721756106,0.03147731247978854,0.01088406657009495,0.13115734422292033,0.003793199311245187,0.5866699517438726,0.06730786995331607,0.03773825703557694,0.004304117080302089,0.030919519965915968
605,0.0005702452125250057,0.5182650091910127,0.14859492970376012,0.019926313044716863,0.006087506507509,0.09024666408818831,0.1673649067696034,0.8174401046980236,0.061252755781477625,0.02346521410180773,0.0021222056790087883,0.014685671982015326
606,0.0010824751720788512,0.6055385225712201,0.23358722141974628,0.04379852189340382,0.005987783857988693,0.07416825385498639,0.15918545494613637,0.7359203942112775,0.05764509072185818,0.02744273984531699,0.00124286735900895,0.0175328579353762
607,0.0008025253577787872,0.6015717243161486,0.11843134960873117,0.030628471395605466,0.006321266627980067,0.07831705636467956,0.0020381685187923007,0.7834694703850934,0.04519022959730644,0.026254934717789342,0.0016925726808605659,0.020255875443345246
608,0.001156666895331375,0.5511936775789491,0.30594977421754493,0.03657714475656013,0.006049771478776695,0.07399332047345067,0.33084020968806044,0.6948673356164435,0.05051562012406058,0.02419866772735819,0.0027303062396582816,0.01699153981106066
609,0.0005259215787282233,0.6717865060499824,0.11315964558204561,0.034138871362352954,0.005966051374806952,0.1024047769723113,0.12000762478773938,0.7085053058512172,0.08009551430345085,0.030761916282330413,0.003981915016650677,0.021229052619658385
610,0.0008751470434092718,0.5488535012656993,0.2879459707167083,0.015066363753725288,0.004981249761278331,0.07882107861053,0.052401986602599045,0.774817379586543,0.07292331482006233,0.023786599572520592,0.001592910928099358,0.02018727759571739
611,0.0004441376615999108,0.569033865975893,0.008520327923362497,0.027477570410716214,0.005246339466378841,0.06548061218856908,0.18569187240407842,0.7959626823609967,0.04636772563496672,0.024260254655922325,0.001579708421120423,0.016683225012336496
612,0.0006206386600143547,0.46868376727953637,0.14548080751463852,0.031831585137916764,0.005322279488557985,0.08000432634790842,0.14893675668232859,0.8515407466271252,0.06126066035033466,0.021926582403137575,0.0015528941415719356,0.013724116564858094
613,0.0007283277268097606,0.5272483751685032,0.06240402089657579,0.0267193486737848,0.006426996639989488,0.08425692410419133,0.12378606618038263,0.8317387592252823,0.048552880031366846,0.024221252742793787,0.0014934342569628437,0.014186757568153949
614,0.0008725485707620164,0.6040153228451822,0.3457544869792222,0.02230376201355672,0.005667066086425044,0.08769016030229287,0.190890686819838,0.6823328861137532,0.06448406173225459,0.027745232117594425,0.002222197743417779,0.021191352875571945
615,0.0005049890782860864,0.6976498442138669,0.1731646588573272,0.03339929642342779,0.008306542493978192,0.09388150320243757,0.04562821484798947,0.6821039219202302,0.066748445078459,0.030624047819269803,0.0027434879931869977,0.023490088188819237
616,0.0006864517347029973,0.5850472554128806,0.21931539159480024,0.029417019627247316,0.006042312575051795,0.10664480843061815,0.18342604084020792,0.7477989678271258,0.05876432688378845,0.02723693931499028,0.0013309740064448596,0.017312820870547543
617,0.0007229444419120149,0.7178150572089862,0.28003760904496094,0.03604715283460092,0.007552738354173801,0.0947379776888266,0.18077495322237175,0.5972345550612771,0.07392278751174049,0.030124802501483743,0.0034728785292013416,0.015342503666259465
618,0.0009744400280631242,0.5684066532376321,0.06348516048013303,0.023449433991268892,0.006477081094703649,0.06750720936209019,0.03378194952723915,0.8131039440334328,0.06654959883285479,0.026766108272850427,0.0026100553716885367,0.017383314075477403
619,0.000679452968889934,0.5282700625049771,0.1942416742061004,0.02991428958929983,0.0061395786555097755,0.0820915036794441,0.3022768528869306,0.7625847011679322,0.04340945678378066,0.02400191114732445,0.0020322299420078562,0.012551987893334678
620,0.0012979378378580098,0.5793638786520195,0.3424192045461196,0.023218023682614986,0.006155817250196442,0.09306598488740543,0.05819220689039878,0.7281720935417552,0.057568612020283516,0.02510505631981881,0.0017076815009540228,0.01668519407208315
621,0.0006434796057119328,0.6037489513280136,0.43478391915726083,0.03786907087971804,0.006978013130592754,0.07540533089624181,0.19985615997862594,0.6255482364119214,0.08320058968039809,0.027163801692661492,0.0031453218757995084,0.01891629371002965
622,0.00102392544174007,0.5872384970320962,0.15656673281210337,0.023695846586787604,0.005476766471190808,0.10317059328633058,0.18364764885377427,0.7604638555768851,0.07852719738511452,0.028265715499349822,0.000775677512475741,0.02008208842189611
623,0.0012509687949401032,0.614021448699488,0.2179177457106824,0.06109416159153928,0.007773656756419894,0.08691994916814615,0.10031153446788203,0.7399352390565461,0.07252762166128908,0.030372806827872693,0.002304723673547086,0.01962933622084416
624,0.0006038966924077827,0.689808187443823,0.11670399586753107,0.03302633146755415,0.008825133650034346,0.0845269551680063,0.24356846962865544,0.658890347749975,0.08620960570515228,0.031665575417969015,0.0016850895944272321,0.018202071970663057
625,0.000991963945315362,0.5543875828127998,0.15082550844432976,0.023214513522464494,0.00675626645990142,0.07632883021591406,0.0070991279205725715,0.813283398100613,0.035574978070728874,0.02406939221927537,0.0019571301094764063,0.012861206328079605
626,0.0006133237975860879,0.5920127151873285,0.16711563010935188,0.02957488287475292,0.0049323658741960335,0.0926899702476899,0.10698355500187678,0.7736880243352965,0.03200964196615437,0.024585214608510018,0.002173227437560932,0.020738602522199466
627,0.0011919554176897538,0.5976954942750329,0.1820390705996344,0.03284965414364192,0.0070116794114423574,0.09157024764596056,0.11071661233237491,0.7636522090251036,0.05987430584127358,0.027078731430830474,0.003120254445287994,0.01887558429296989
628,0.0012201939753450069,0.6336650513801533,0.2765104418368627,0.05345972986461503,0.007908816045399754,0.06116850132235421,0.1995916939759015,0.6844103302997762,0.07746307813417781,0.028154433410607634,0.0016583085702893835,0.0172254634638929
629,0.0008036430873801304,0.582726252658092,0.31612423586171934,0.032589160151827216,0.007414778749087885,0.08825181677216687,0.1655031605382422,0.7188169945841631,0.08090058459422077,0.026251498702709358,0.00201028691679593,0.016194621895349273
630,0.0004178961016919092,0.5290079686722305,0.27903744492847393,0.038829755443139304,0.005836963170950624,0.07204913092932826,0.026015871446553884,0.7955959894578953,0.033860490772771104,0.023741839386340256,0.001914660145194958,0.013853654843054565
631,0.0011802074735325673,0.753587900402541,0.08640579648569288,0.040015107267793525,0.008287756327669897,0.09639797339139461,0.1095484964485508,0.6317154580804127,0.027039950231618957,0.033552546764799844,0.0038045162032104797,0.027180086901214116
632,0.0007178674377750526,0.5369236327660314,0.40793661105165197,0.03345829669795724,0.006699890893349985,0.09098152878597594,0.14618794830926193,0.7160936791462672,0.030456169419737077,0.0246351737569109,0.0010903857089770129,0.012708317920098721
