,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
21,0.0004978721892398066,0.5981294232330129,0.14205573801784058,0.03484726941814834,0.006937010702860544,0.08866501866835509,0.14641709839558129,0.0228452210262609,0.7649687646672197,0.06853566307878273,0.02803731671404748,0.0012461029650687769,0.017756967252230072
22,0.001253516314031715,0.5848937326484372,0.19351271367411063,0.03480117709258202,0.006927835150195668,0.08854774184939498,0.1462234331621093,0.022815003755790098,0.7639569439438791,0.06844501126737032,0.02800023188210604,0.0012444547503158239,0.01866682125473736
23,0.0007387780320667114,0.5577281468133589,0.3245378555131718,0.039297430512305935,0.006380143999137254,0.06701986002753074,0.15872697762858712,0.023072139267359622,0.7387767013868485,0.07041664980578483,0.025698140356533748,0.0011421395714014998,0.019987442499526248
24,0.0005693586920724962,0.4424280406566804,0.20532202758477924,0.033309079789354976,0.005256892277475069,0.07999339424120672,0.1969420535640014,0.017349629245419065,0.84397045103505,0.05152244940577587,0.020497585826674228,0.0011387547681485683,0.010704294820596542
25,0.0005908894973720905,0.5883371736043371,0.2043010192037261,0.02934053449275389,0.006683191365589389,0.09017425887232383,0.15811205511716075,0.021313626976246513,0.7576502640849442,0.051452295816302056,0.025986218576686888,0.0014436788098159382,0.016457938431901693
26,0.000557944684360396,0.6065552169967199,0.2513396144821743,0.0406935774801314,0.007944920106571902,0.0984298515370035,0.04536989976769455,0.023204894683091982,0.7432907953585597,0.037069930400615375,0.02704856782746301,0.001502698212636834,0.018032378551642008
27,0.0008912544216353831,0.5171154827270783,0.12895784747371034,0.02852278275667724,0.004819301125042622,0.0884786222505769,0.14200928321912376,0.019506199335536708,0.8247912460206409,0.07430209928994178,0.024266234576449844,0.0013481241431361024,0.018873738003905433
28,0.0008573241375617138,0.5986661228466661,0.20283404754939102,0.03055338227838908,0.007273991592690798,0.08320156639442927,0.25457940701849996,0.0235759776537221,0.7242472058354572,0.04012568288271389,0.028476704907263572,0.0022148548261205,0.014871168118237644
29,0.000658826078278583,0.5796143699925304,0.11369943483670639,0.04310917561713545,0.006251606796694397,0.09538229763649349,0.1545088346068451,0.020849970306644157,0.7805060404357269,0.0753471508250199,0.025974106160899027,0.002020208256958813,0.01645026723523605
30,0.0005902358504750225,0.5888898391303878,0.2959098259695776,0.04456953361439272,0.005893161311092763,0.06924133374627339,0.1448493021086162,0.022577069979853603,0.7307136373576595,0.04848473568852076,0.026854126549276092,0.0020886542871659183,0.017902751032850727
31,0.0004937014868409835,0.5218656852871728,0.22324912165479893,0.02223883797402126,0.006214007085794917,0.0949637898606963,0.24105682014878252,0.01977318044185712,0.7794675081919031,0.03437954155073172,0.025083109949372715,0.0019509085516178778,0.019509085516178776
32,0.001018053991381533,0.6244376153287834,0.10548412798942651,0.020969116649775525,0.007542970639906018,0.07920202706337581,0.036513285973176546,0.02096281450207405,0.7650285916325836,0.06431202278671069,0.027959239284557548,0.0027959239284557546,0.014600936070824497
33,0.000913141127185265,0.585121289308825,0.36199688227968563,0.040862695559225254,0.007118147132460185,0.09638103396843414,0.11547171535424824,0.023037018699997122,0.7048969175136774,0.061372601957464974,0.027537776994675658,0.0027537776994675657,0.017440592096627915
34,0.0007688124362829053,0.4956344443981613,0.2645017196278505,0.028799862995524506,0.006770991701682147,0.077522830168916,0.10765833664800478,0.018903182845963595,0.8137357162310048,0.05066919560547749,0.023727561428151297,0.0023727561428151297,0.0158183742854342
35,0.0008521609864280375,0.4757850710557019,0.1988630499565361,0.02135373306312832,0.00614595556897738,0.07322945004694012,0.1508940554852164,0.018194819265780485,0.8365534628065057,0.06635216510295705,0.023615618406764963,0.002361561840676496,0.018367703205261637
36,0.0008632954949057573,0.6798945340063673,0.18884798480710352,0.020750932210256447,0.008574114105305392,0.11580245955547394,0.16273386574588056,0.026443112245218243,0.6733287373896569,0.07931737846013899,0.032054694643665185,0.003561632738185021,0.016739673869469597
37,0.0017023644219483214,0.6601600718079759,0.5248644827017969,0.04418443260573273,0.008479115411864127,0.09567054989033966,0.23048717930653076,0.024152186822794523,0.46292722313372436,0.09077777725146711,0.03004765750485286,0.003338628611650318,0.01903018308640681
38,0.0006794378252758918,0.5797308314585334,0.2588878288579379,0.03073506329660413,0.006529008027395724,0.0751349239182859,0.07734300788874914,0.019869910270824694,0.7617352066482248,0.052222127646328,0.025018402770217878,0.0027798225300242085,0.016678935180145252
39,0.0007113570414079702,0.5543494652842992,0.4112282693775734,0.03523788059359549,0.006039784539162177,0.09545557352538282,0.20993795645025184,0.02039165116666221,0.6825438397372515,0.043705637613344346,0.023999028160709847,0.0026665586845233164,0.018665910791663215
40,0.000847689964114801,0.5498926925786479,0.1273521465373518,0.01715865591947372,0.006562369317335642,0.08839358786909844,0.1780576349069398,0.020977249332086154,0.7957543052952689,0.08689561065645054,0.0,0.0021946990091949725,0.0179633992612238
